,Return,SkewT,GJR,E
1076,-0.0050132919079404,3.5810665405012885,3.767365056601185,4.623094115198707
1077,4.48038077972408,3.409364814841541,3.5930420026609124,4.281229171660825
1078,-0.2996321218345477,3.5320819208676766,3.715035913219225,4.57484152116458
1079,3.0247812397657503,3.3661747065888923,3.5458950102737368,4.2710250076044955
1080,4.0102909480912885,3.336155116560848,3.513771853397486,4.346755030099607
1081,-6.403089141293461,3.4110181303362324,3.587556347080288,4.562192230009099
1082,0.0915080117231736,3.87801223707587,3.9305087821503855,5.024568276551737
1083,-7.563886774014906,3.6886610870843723,3.7470115520296408,4.636391508800358
1084,3.309949569863302,4.304587826686163,4.235386073034026,5.250793305748723
1085,5.040302313934197,4.214078344563609,4.168026527011415,5.277118400658911
1086,0.0600324889202141,4.3020052115484235,4.288630132194492,5.557580670744759
1087,-8.06825161237863,4.088395647262494,4.085876368344183,5.125652007568736
1088,-0.0636107929352647,4.706561573523607,4.585598601326054,5.75566738631612
1089,-2.4401006080782994,4.470504280702203,4.367387979520754,5.320108076183477
1090,0.9296783040678048,4.329540326564443,4.230468106832893,5.202636020370936
1091,-0.7319871287980284,4.121520912617589,4.038595297689042,4.8994176172535875
1092,-6.008990178251539,3.928800346277515,3.8583046285188556,4.617112769573757
1093,-18.74110117851947,4.233570591879582,4.102701748296307,5.020506637543851
1094,15.295648927176453,7.301862425938706,6.79641343135533,7.361888510562052
1095,-0.3430903583139133,8.465793755230248,8.186352144056992,9.092131190810806
1096,-1.1630259471810844,8.02392583667528,7.781702424017516,8.381097655013171
1097,13.461798445242934,7.616465459157137,7.406765933490985,7.830790715765549
1098,-3.4495223396902253,8.394286620041363,8.311331514156324,9.179359755048052
1099,-0.4845901923637541,8.039580437634438,7.970157240618389,8.821113480419395
1100,-7.038234374377883,7.622081101736168,7.57759716600369,8.151699318560695
1101,-0.0093661289042867,7.588448787127422,7.508028055535952,8.332343241290861
1102,4.453685331933954,7.192835223267137,7.136996256530504,7.654613206278404
1103,-2.88893094806314,6.957001159045172,6.932574867121149,7.617449178060492
1104,6.604413296914613,6.668814863945064,6.652114307311729,7.340873038382362
1105,-0.858873380148717,6.654661816802375,6.676642329799365,7.6503528153080715
1106,7.92117400755914,6.3185519398938705,6.355558380244373,7.133094245411944
1107,-0.6175191550082948,6.4921326423233054,6.569779346534371,7.664960945358073
1108,-0.2793032436720799,6.161475895964646,6.251318109187789,7.118616686543561
1109,4.2190053046182285,5.845587868783748,5.946562465371444,6.5839511097242855
1110,1.4988389180881967,5.6968997915333075,5.81398174083992,6.6158628666807715
1111,0.1267011573524712,5.4218809580328475,5.5481218928705305,6.262311775356592
1112,-2.082857388696502,5.145172861487302,5.278592136473251,5.759452509398441
1113,-2.041008124788868,4.937454351139631,5.066672823537228,5.559075037239214
1114,2.3419689071315863,4.7415382140002444,4.866048044549423,5.371950577811987
1115,0.9795721942507328,4.557031075928749,4.68826710815338,5.248833244630699
1116,1.2830591440306849,4.336679176802478,4.472142713901941,4.948274041057958
1117,4.147151568709995,4.136570174057811,4.275453859456639,4.715958734507239
1118,3.5037575208400678,4.135990255294334,4.282256040292154,4.916407923892957
1119,0.208930700268306,4.075965346137078,4.22739778395866,5.002278502419442
1120,0.9303604548152044,3.8751526567610477,4.027822893047239,4.619906990104784
1121,12.854713544693784,3.6940530298495107,3.8472792914948752,4.368380510431145
1122,3.6773106025563607,5.391507137807071,5.587550163418117,6.134640327749595
1123,3.26851807178703,5.239917494566549,5.442160709662908,6.131032160569026
1124,-2.633841352782007,5.072665011745055,5.2795074478191255,6.069146582451983
1125,0.8347713414463831,4.899348201453,5.0912360046188105,5.906305785998915
1126,-2.097252534707461,4.656773448024325,4.850722467803161,5.52716794746973
1127,-0.2643795986161823,4.482746061909594,4.665757798662938,5.349660628303315
1128,2.1076124657229967,4.260998423293741,4.444578974713467,4.973361591367116
1129,5.306632450176196,4.09750640227721,4.282006061903091,4.853439676588322
1130,0.3351920366813088,4.232702623581693,4.422096940534632,5.217261459411711
1131,-0.384312212446869,4.023255798773641,4.2124229358494265,4.832699860134757
1132,-1.2998441965067942,3.8295917018507315,4.016944268137932,4.515999353158505
1133,-6.807047502757236,3.6735506533666813,3.8530113292298895,4.334257647896288
1134,4.05598451180933,4.156199533681046,4.207454500356065,4.876658546012455
1135,2.6784148060926998,4.144614749997613,4.211710956324775,5.04799943169832
1136,-2.098793261475229,4.0220091633691615,4.098577389886714,5.002211829356312
1137,-0.4810679835932641,3.893425703126026,3.9624694014388826,4.872449848521539
1138,6.966000267519279,3.709008841913993,3.7820200083572995,4.563420511693105
1139,-0.3789548352645444,4.153836974745634,4.25511009598539,5.223656647967173
1140,5.51127111404921,3.9524759515594057,4.057242057589631,4.871739115497718
1141,4.621083432731066,4.13427212453915,4.254617614800141,5.265490449887726
1142,4.598428898807039,4.183812873269681,4.314912574756786,5.483803473881004
1143,1.826089787737506,4.225244634830307,4.366017745713662,5.677461893269141
1144,2.3889590564422525,4.051234895892251,4.195216730169275,5.4545038644311905
